StartDate,EndDate,Status,Duration (in seconds),ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,age,education,gender,attn.screener,open.1,open.2,climate.concern_1,fuel_10,transit_10,vehicle_10,energy_10,air_10,land_10,jobs_10,water_10,food_10,slider.attn_10,beh.e.vehicle_1,beh.energy_1,beh.flight_1,beh.no.car_1,race,pol.id_1,income,zipcode,feedback,climateLink1,climateLink2,climateLink3,climateLink4,c,qual.text.check
1/5/24 17:35,1/5/24 17:46,IP Address,646,R_61Ayw2rM9ij2jBv,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",55,College degree,Female,Other,"This image is a collection of what appears to be related to various aspects of global warming, such as causes, prevention, and the fight for it. I don't really get much of a feeling from it.",This image appears to be a collection of the scientific facts surrounding global warming. I feel a little warm about this because I truly believe in science.,70,76,96,80,100,81,76,91,90,34,100,50,30,100,100,White or Caucasian,14,"Less than $25,000",16602,,0,0,0,0,1,1
1/5/24 17:35,1/5/24 17:46,IP Address,628,R_1si7iA3uwveysDv,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",66,Some college,Female,Other,They make me feel like someone put together different subjects and people with lots of sceneries of various landscapes.,They make me feel curious about what they mean. I understand the polar bear but the rest are not written in a way which I can understand.,93,52,57,85,52,53,84,66,81,48,100,75,50,77,50,White or Caucasian,84,"$50,000-$74,999",32765,Well done,0,0,0,0,1,1
1/5/24 17:36,1/5/24 17:45,IP Address,533,R_6mgAfohAebxqOM0,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",64,Some college,Female,Other,"Smog, yuck! Our oceans are dying, trees are dying, makes me want cry! Our air is not well cause of pollution it needs to stop, or we will all die! ",It is very colorful but it reminds me of climate change and we need to do something soon protect our earth before people destroy it.it’s not too late but will take time to get it to where we need it to go! ,100,100,100,100,100,100,100,100,100,87,100,100,100,100,81,White or Caucasian,55,"$50,000-$74,999",15557,We need to all work together to combat climate change ,0,0,0,0,2,1
1/5/24 17:37,1/5/24 17:49,IP Address,718,R_6uwl9iKZXW8vqzs,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",63,Some college,Female,Other,Looks like more global warming content with more people protesting. Confusing with too much information. ,"Looks like global warming content.
Anxious seeing the polar bear on a small piece of ice. Not sure what charts are.",89,79,91,100,95,82,96,86,100,86,95,64,92,83,66,Asian,18,Prefer not to say,90254,,0,0,0,0,1,1
1/5/24 17:38,1/5/24 18:06,IP Address,1682,R_7FXU0cwwF2rIHDM,anonymous,EN,0.5,"Yes, I am at least 18 years old and I want to participate",66,College degree,Female,Other,"Showing the affects of climate change, the current environment and what could happen in the future or what the planet could look like in the future if no changes take place.",Various images of the world or the earth and nature. I believe they are representative of what is happening to the planet due to climate change.,71,100,100,100,100,91,91,87,100,81,100,0,60,50,0,Black or African American,41,Prefer not to say,48234,Thank you for providing resources to learn about climate change and how I can make a difference!,0,0,0,0,2,1
1/5/24 17:38,1/5/24 17:47,IP Address,540,R_6Cg3XwIrNwGnjl8,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",59,College degree,Female,Other,They depict natural disasters and man-made pollution.  Seems to have the whole radical environmentalism spin,"They show the enormity of the world, as well as some extremes of weather:  drought/dryness, fire, ice floes",19,9,71,10,10,10,30,9,81,0,100,0,20,0,0,White or Caucasian,97,"$50,000-$74,999",23150,N/A,0,0,0,0,2,1
1/5/24 17:40,1/5/24 17:46,IP Address,363,R_7vfib6zVBDo4Pnh,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",71,Some college,Female,Other,Like the scenery in some. Not sure if images are to sell something. The crowds of people not desirable ,I like the polar bear and colors used. I don't understand the language. Not sure what is being presented,5,10,9,17,8,8,9,3,7,8,100,4,6,4,11,White or Caucasian,100,"Less than $25,000",48098,Interesting ,0,0,0,0,1,1
1/5/24 17:42,1/5/24 17:54,IP Address,721,R_6Oax5m1EwFU1UCl,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",71,High school diploma,Female,Other,"Parched earth, smoke stacks polluting, some others. Makes it seem like chanfes takibg place if we do not stop polluters",Different images of mostly the world and images of flames showing up with the world or other photos. Just see them as soneones creative imagination,11,0,0,20,57,4,84,50,35,0,100,2,12,100,4,White or Caucasian,54,"$25,000-$49,999",78733,,0,0,0,0,2,1
1/5/24 17:43,1/5/24 17:51,IP Address,489,R_1FRIxefycTbKaCJ,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",58,High school diploma,Female,Other,People around the country and world in response to issues concerning our planet and humanity to do to,"Weather, climate, and planetary disaster effecting our environment reject ch joiuyree we yhgfyuuall do erk di",96,100,93,88,94,97,74,93,89,91,100,0,32,100,5,White or Caucasian,5,"Less than $25,000",76109,,0,0,0,0,1,1
1/5/24 17:44,1/5/24 17:51,IP Address,420,R_5X68pL2xwEgE4Le,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",60,College degree,Male,Other,Same as other set. Why are you showing the same genre of images twice? Are there not other photographs on Google to use?,The images are a dichotomy of hot and cold. Cold being the blue color. And hot being red.  The creators are trying to show the effect of global warming. ,61,31,70,72,71,80,72,48,71,31,100,11,61,91,10,White or Caucasian,48,"$100,000-$149,999",20500,,0,0,0,0,2,1
1/8/24 12:54,1/8/24 13:03,IP Address,492,R_7dKfSgE7bc7l1rK,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",42,College degree,Female,Other,"These images reflect a world that is dry and barren. There are a few images of pollution from industry. There are a few images depicting the world on fire, either through artistry or real-life images (the fire in AUS with the kangaroo). The image of the fire with the kangaroo is distressing. ",Most of these images appear to be created using AI and are interpretations of people's beliefs and they are trying to make a statement. Not half of the earth is on fire right now. The earth is not melting. These images seem deceptive. I do not like this. It appears to be manipulative. There are real world places on earth that are truly terrible when it comes to pollution; just show those images. Don't manipulate me. ,9,0,100,100,13,0,100,19,100,0,100,40,30,100,0,White or Caucasian,100,"$25,000-$49,999",61614,none,0,0,0,0,2,1
1/8/24 12:55,1/8/24 13:03,IP Address,492,R_1r6KxRiPozHIuQ1,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",47,High school diploma,Female,Other,that you can find images of different types of people doing different things on a site like google where you can find anything,I don't think they don't really seem to go together for any meaning of anything in common besides a search engine,19,18,61,31,40,62,52,60,40,1,100,0,30,100,0,White or Caucasian,78,"$50,000-$74,999",02780,,0,0,0,0,1,1
1/8/24 12:57,1/8/24 13:05,IP Address,502,R_1ohk4uMhGdDBgvb,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",69,College degree,Female,Other,"I'm actually having difficulty finding theme to connect these images.  Some seem to be reflecting pollutions, others show protests, a couple of them are showing nature scenes, and others random people.  I'm not sure how it makes me feel other than confused.",The majority of the images seem to be representing how global temperatures are risingand the effects.  The one with the polar bear specifically is emphasizing how the ice/glaciers may be melting.,30,0,60,45,50,0,81,19,91,0,100,4,30,50,0,White or Caucasian,76,"$25,000-$49,999",98092,,0,0,0,0,1,1
1/8/24 13:00,1/8/24 13:11,IP Address,630,R_5yFCU2nd6tMKXQd,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",74,Some college,Female,Other,"Some are a little depressing, others colorful and lively. So there's hope.  Mostly protesting which seems pointless to me.",Confused and upset.  Some were too small for me to read.  The polar bear looked confused and I questioned whether what I saw was true or not.,8,8,61,29,0,59,81,0,61,0,100,0,9,100,0,White or Caucasian,98,"$25,000-$49,999",06088,"Yes we should recycle and conserve but not at the pace they are suggesting.  We need a more gradual change into the wind, solar etc.  The grid cannot hold up now under the electricity needed to keep things running let alone adding EV to the list.",0,0,0,0,1,1
1/8/24 13:01,1/8/24 13:14,IP Address,763,R_3uZPNZp4CJqWmel,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",80,College degree,Female,Other,These images show me that climate warming is real and we need to take the warning seriously.  Everyone needs to do their part.,These images tell me that the climate is getting warmer and that we need to be concerned about it. Everyone needs to do their part.,100,100,74,74,100,75,100,83,100,75,100,13,75,72,12,White or Caucasian,2,"Less than $25,000",97080,,0,0,0,0,2,1
1/8/24 13:02,1/8/24 13:14,IP Address,674,R_7fcBwDGEAaqnq4i,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",71,Graduate degree,Male,Other,It looks like news content but I can't see clear enough to tell. I think it is fron a news broadcast. It makes feel confused  not knowing,Maps of different parts of the world. My guess it is about climate change. The polar bear srt of made me think that,83,32,66,100,100,39,100,100,100,0,100,100,77,100,0,White or Caucasian,12,"$50,000-$74,999",97097,,0,0,0,0,1,1
1/8/24 13:02,1/8/24 13:16,IP Address,783,R_7o5aVDPdHKv8c4d,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",77,Some college,Female,Other,These images are so Beautiful images they make you feel so good to see in these time of the world today now.,This is wonderful to see these Beautiful images it bring a lot of joy to see in my life and pray that God can do so much in our lifetime.,100,60,100,100,100,0,100,100,100,0,100,0,82,0,100,Black or African American,9,Prefer not to say,38631,This was a great Survey,0,0,0,0,2,1
1/8/24 13:07,1/8/24 13:18,IP Address,617,R_3IznfoAUjipiNPy,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",59,Some college,Female,Other,It appears that they talking about global extinction. Probably through nuclear mishaps. It makes a little scared for our future ,It is showing the effects of global warming. It makes me sad and angry at the same time. Attic places may not exist into the next generations,95,22,75,57,93,31,100,89,91,18,100,47,81,15,0,White or Caucasian,88,"$50,000-$74,999",97539,,0,0,0,0,1,1
1/8/24 13:07,1/8/24 13:15,IP Address,428,R_1Yly5UNRz570XkK,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",71,College degree,Female,Other,"the importance of water and clean air. some pics make me feel sad, others make me feel  angry at industries that pollute.",pretty much the same as the previous set of pictures. some make me feel sad. some make me feel angry.,30,0,81,7,84,9,85,50,99,0,100,0,70,0,0,White or Caucasian,86,"$50,000-$74,999",27407,,0,0,0,0,2,1
1/8/24 13:07,1/8/24 13:15,IP Address,478,R_1qfVgOnifh5V05E,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",37,College degree,Male,Other,"Similar content as before, though I would argue that's there's a stronger focus on pollution/industrialism and it feels less hopeful than the last round. There are fewer images of green, and more red, orange, and brown. I feel more anxious.","I would describe the content as images of the planet with a contrast between living and barren, with the assumption that climate change/global warming is causing problems. I feel like it's a divisive and hot topic today, and I'm passionate about minimizing my impact while I'm here on Earth.",100,100,100,100,100,100,100,100,100,81,100,90,100,70,19,White or Caucasian,19,"$150,000 or more",05602,N/A,0,0,0,0,2,1
